NofPmids,NofSnps,associationType,diseaseId,diseaseName,diseaseType,disease_mention,geneId,geneSymbol,gene_mention,originalSource,pmid,raw_sentence,score,sentence,source
1,0,Biomarker,C0029408,Degenerative polyarthritis,disease,OA,10131,TRAP1,TRAP1,CTD_human,18784066,"As possible outputs for this antioxidant deficiency, we found an increase of intracellular reactive oxygen species generation in OA chondrocytes and also verified an OA-dependent increase in the mitochondrial tumor necrosis factor-alpha receptor-associated protein 1 (TRAP1), a chaperone with a reported reactive oxygen species antagonist role.",0.2,"As possible outputs for this antioxidant deficiency, we found an increase of intracellular reactive oxygen species generation in <span class=""disease"" id=""18784066-8-129-131"">OA</span> chondrocytes and also verified an <span class=""disease"" id=""18784066-8-166-168"">OA</span>-dependent increase in the mitochondrial tumor necrosis factor-alpha receptor-associated protein 1 (<span class=""gene"" id=""18784066-8-268-273"">TRAP1</span>), a chaperone with a reported reactive oxygen species antagonist role.",CTD_human
1,1,Biomarker,C0029401,Osteitis Deformans,disease,Paget's disease of bone,10133,OPTN,OPTN,CTD_human,20436471,"Genome-wide association study identifies variants at CSF1, OPTN and TNFRSF11A as genetic risk factors for Paget's disease of bone.",0.201923087489492,"Genome-wide association study identifies variants at CSF1, <span class=""gene"" id=""20436471-0-59-63"">OPTN</span> and TNFRSF11A as genetic risk factors for <span class=""disease"" id=""20436471-0-106-129"">Paget's disease of bone</span>.",CTD_human
1,0,Biomarker,C0028754,Obesity,disease,obesity,10135,NAMPT,NAMPT,CTD_human,23834033,Elevated microRNA-34a in obesity reduces NAD+ levels and SIRT1 activity by directly targeting NAMPT.,0.21326507482255203,"Elevated microRNA-34a in <span class=""disease"" id=""23834033-0-25-32"">obesity</span> reduces NAD+ levels and SIRT1 activity by directly targeting <span class=""gene"" id=""23834033-0-94-99"">NAMPT</span>.",CTD_human
1,6,Biomarker,C0024117,Chronic Obstructive Airway Disease,disease,chronic obstructive pulmonary disease,10144,FAM13A,FAM13A,CTD_human,20173748,Variants in FAM13A are associated with chronic obstructive pulmonary disease.,0.203846174978983,"Variants in <span class=""gene"" id=""20173748-0-12-18"">FAM13A</span> are associated with <span class=""disease"" id=""20173748-0-39-76"">chronic obstructive pulmonary disease</span>.",CTD_human
1,0,Biomarker,C0029408,Degenerative polyarthritis,disease,OA,10149,ADGRG2,GPR64,CTD_human,17568789,"HOXD10, HOXD11, HOXD13, CCL8 and LIM homeobox 2 were highly and exclusively expressed in RA and CLU, sarcoglycan-gamma, GPR64, POU3F3, peroxisome proliferative activated receptor-gamma and tripartite motif-containing 2 were expressed only in OA.",0.2,"HOXD10, HOXD11, HOXD13, CCL8 and LIM homeobox 2 were highly and exclusively expressed in RA and CLU, sarcoglycan-gamma, <span class=""gene"" id=""17568789-4-120-125"">GPR64</span>, POU3F3, peroxisome proliferative activated receptor-gamma and tripartite motif-containing 2 were expressed only in <span class=""disease"" id=""17568789-4-242-244"">OA</span>.",CTD_human
1,7,Biomarker,C1863844,Adult-onset citrullinemia type 2,disease,CTLN2,10165,SLC25A13,SLC25A13,CTD_human,16449956,"The diagnosis of CTLN2 was confirmed by elevations of plasma citrulline level (384.3 nmol/mL; normal 17-43 nmol/mL) and serum pancreatic secretory trypsin inhibitor (PSTI) (110 ng/mL; normal 4.6-12.2 ng/mL), decrease in hepatic argininosuccinate synthetase activity (5.5% of control), lack of hepatic citrin protein expression and mutations in SLC25A13 gene (compound heterozygote with S225X and Ex1-1G>A).",0.41284664632338597,"The diagnosis of <span class=""disease"" id=""16449956-7-17-22"">CTLN2</span> was confirmed by elevations of plasma citrulline level (384.3 nmol/mL; normal 17-43 nmol/mL) and serum pancreatic secretory trypsin inhibitor (PSTI) (110 ng/mL; normal 4.6-12.2 ng/mL), decrease in hepatic argininosuccinate synthetase activity (5.5% of control), lack of hepatic <span class=""gene"" id=""16449956-7-301-307"">citrin</span> protein expression and mutations in <span class=""gene"" id=""16449956-7-344-352"">SLC25A13</span> gene (compound heterozygote with S225X and Ex1-1G&gt;A).",CTD_human;ORPHANET
1,0,Biomarker,C0027627,Neoplasm Metastasis,phenotype,metastasis,101669767,SCHLAP1,SChLAP1,CTD_human,24076601,In vitro and in vivo gain-of-function and loss-of-function experiments indicate that SChLAP1 is critical for cancer cell invasiveness and metastasis.,0.20054945356842604,"In vitro and in vivo gain-of-function and loss-of-function experiments indicate that <span class=""gene"" id=""24076601-5-85-92"">SChLAP1</span> is critical for cancer cell invasiveness and <span class=""disease"" id=""24076601-5-138-148"">metastasis</span>.",CTD_human
1,0,Biomarker,C0025202,melanoma,disease,MM,1017,CDK2,CDK2,CTD_human,21559390,"However, three SNPs in TYR, SILV/CDK2 and ADAMTS20 genes (rs17793678, rs2069398 and rs1510521 respectively) had an overall p-value<0.05 when considering the whole DNA collection (1214 MM cases and 1296 controls).",0.216180169513938,"However, three SNPs in TYR, SILV/<span class=""gene"" id=""21559390-9-33-37"">CDK2</span> and ADAMTS20 genes (rs17793678, rs2069398 and rs1510521 respectively) had an overall p-value&lt;0.05 when considering the whole DNA collection (1214 <span class=""disease"" id=""21559390-9-184-186"">MM</span> cases and 1296 controls).",CTD_human
2,0,Biomarker,C0025149,Medulloblastoma,disease,medulloblastoma,1021,CDK6,cyclin-dependent kinase 6,CTD_human,23138228,Inhibition of cyclin-dependent kinase 6 suppresses cell proliferation and enhances radiation sensitivity in medulloblastoma cells.,0.207388912419119,"Inhibition of <span class=""gene"" id=""23138228-0-14-39"">cyclin-dependent kinase 6</span> suppresses cell proliferation and enhances radiation sensitivity in <span class=""disease"" id=""23138228-0-108-123"">medulloblastoma</span> cells.",CTD_human
1,1,Biomarker,C0796095,Opitz trigonocephaly syndrome,disease,Opitz trigonocephaly) syndrome,10225,CD96,CD96,CTD_human,17847009,"Mutations in CD96, a member of the immunoglobulin superfamily, cause a form of the C (Opitz trigonocephaly) syndrome.",0.600274726784213,"Mutations in <span class=""gene"" id=""17847009-0-13-17"">CD96</span>, a member of the immunoglobulin superfamily, cause a form of the C (<span class=""disease"" id=""17847009-0-86-116"">Opitz trigonocephaly) syndrome</span>.",CTD_human;ORPHANET;UNIPROT
1,1,Biomarker,C0038868,Progressive supranuclear palsy,disease,PSP,10228,STX6,STX6,CTD_human,21685912,"We found significant previously unidentified signals (P < 5 × 10(-8)) associated with PSP risk at STX6, EIF2AK3 and MOBP.",0.20054945356842604,"We found significant previously unidentified signals (P &lt; 5 &times; 10(-8)) associated with <span class=""disease"" id=""21685912-5-86-89"">PSP</span> risk at <span class=""gene"" id=""21685912-5-98-102"">STX6</span>, EIF2AK3 and MOBP.",CTD_human
1,0,Biomarker,C0001418,Adenocarcinoma,group,adenocarcinomas,10232,MSLN,Mesothelin,CTD_human,11751476,Mesothelin is overexpressed in the vast majority of ductal adenocarcinomas of the pancreas: identification of a new pancreatic cancer marker by serial analysis of gene expression (SAGE).,0.206839458850693,"<span class=""gene"" id=""11751476-0-0-10"">Mesothelin</span> is overexpressed in the vast majority of ductal <span class=""disease"" id=""11751476-0-59-74"">adenocarcinomas</span> of the pancreas: identification of a new pancreatic cancer marker by serial analysis of gene expression (SAGE).",CTD_human
3,0,Biomarker,C0025500,Mesothelioma,disease,mesothelioma,10232,MSLN,mesothelin,CTD_human,11751476,"Using an online SAGE database (http://www.ncbi.nlm.gov/SAGE), we found the tag for mesothelin to be consistently present in the mesothelioma, ovarian cancer, and pancreatic cancer libraries but not in normal pancreas libraries.",0.22928092289226398,"Using an online SAGE database (http://www.ncbi.nlm.gov/SAGE), we found the tag for <span class=""gene"" id=""11751476-5-83-93"">mesothelin</span> to be consistently present in the <span class=""disease"" id=""11751476-5-128-140"">mesothelioma</span>, ovarian cancer, and pancreatic cancer libraries but not in normal pancreas libraries.",CTD_human
3,0,Biomarker,C0025500,Mesothelioma,disease,mesotheliomas,10232,MSLN,mesothelin,CTD_human,20933535,It has been reported that serum concentrations of megakaryocyte potentiating factor N-ERC/mesothelin become elevated in patients with mesotheliomas caused by asbestos exposure.,0.22928092289226398,"It has been reported that serum concentrations of <span class=""gene"" id=""20933535-3-50-83"">megakaryocyte potentiating factor</span> N-ERC/<span class=""gene"" id=""20933535-3-90-100"">mesothelin</span> become elevated in patients with <span class=""disease"" id=""20933535-3-134-147"">mesotheliomas</span> caused by asbestos exposure.",CTD_human
1,0,Biomarker,C0206698,Cholangiocarcinoma,disease,cholangiocarcinomas,10232,MSLN,mesothelin,CTD_human,14576474,"The mesothelin expression in about one-third of the cholangiocarcinomas, but not in hepatomas, suggests that this marker may have some utility in distinguishing between these two malignancies when they are poorly differentiated.",0.200274726784213,"The <span class=""gene"" id=""14576474-14-4-14"">mesothelin</span> expression in about one-third of the <span class=""disease"" id=""14576474-14-52-71"">cholangiocarcinomas</span>, but not in hepatomas, suggests that this marker may have some utility in distinguishing between these two malignancies when they are poorly differentiated.",CTD_human
1,1,Biomarker,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",disease,T2D,10239,AP3S2,AP3S2,CTD_human,21874001,"In the combined analysis, we identified common genetic variants at six loci (GRB14, ST6GAL1, VPS26A, HMG20A, AP3S2 and HNF4A) newly associated with T2D (P = 4.1 × 10(-8) to P = 1.9 × 10(-11)).",0.20082418035263896,"In the combined analysis, we identified common genetic variants at six loci (GRB14, ST6GAL1, VPS26A, HMG20A, <span class=""gene"" id=""21874001-4-109-114"">AP3S2</span> and HNF4A) newly associated with <span class=""disease"" id=""21874001-4-148-151"">T2D</span> (P = 4.1 &times; 10(-8) to P = 1.9 &times; 10(-11)).",CTD_human
1,0,Biomarker,C0014175,Endometriosis,disease,endometriosis,10257,ABCC4,ABCC4,CTD_human,25446850,"Higher expression of PLA2G2A, PTGS2, AKR1B1, AKR1C3 and ABCC4 was seen in 22-B endometriosis cells compared to HIESC control cells.",0.200274726784213,"Higher expression of PLA2G2A, PTGS2, AKR1B1, AKR1C3 and <span class=""gene"" id=""25446850-11-56-61"">ABCC4</span> was seen in 22-B <span class=""disease"" id=""25446850-11-79-92"">endometriosis</span> cells compared to HIESC control cells.",CTD_human
2,0,Therapeutic,C0021841,Intestinal Neoplasms,group,intestinal tumor,1026,CDKN1A,Cip1,CTD_human,12468628,"Moreover, we used a combination of gene expression profiling of the response of cells in culture to sulindac and the response of the human mucosa in subjects treated with sulindac for 1 month, coupled with a mouse genetic model approach, to identify the cyclin dependent kinase inhibitor p21(WAF1/Cip1) as an important suppressor of Apc-initiated intestinal tumor formation and a necessary component for tumor inhibition by sulindac.",0.20054945356842604,"Moreover, we used a combination of gene expression profiling of the response of cells in culture to sulindac and the response of the human mucosa in subjects treated with sulindac for 1 month, coupled with a mouse genetic model approach, to identify the cyclin dependent kinase inhibitor p21(<span class=""gene"" id=""12468628-5-292-296"">WAF1</span>/<span class=""gene"" id=""12468628-5-297-301"">Cip1</span>) as an important suppressor of Apc-initiated <span class=""disease"" id=""12468628-5-347-363"">intestinal tumor</span> formation and a necessary component for tumor inhibition by sulindac.",CTD_human
2,0,Biomarker,C0021841,Intestinal Neoplasms,group,intestinal tumor,1026,CDKN1A,Cip1,CTD_human,12468628,"Moreover, we used a combination of gene expression profiling of the response of cells in culture to sulindac and the response of the human mucosa in subjects treated with sulindac for 1 month, coupled with a mouse genetic model approach, to identify the cyclin dependent kinase inhibitor p21(WAF1/Cip1) as an important suppressor of Apc-initiated intestinal tumor formation and a necessary component for tumor inhibition by sulindac.",0.20054945356842604,"Moreover, we used a combination of gene expression profiling of the response of cells in culture to sulindac and the response of the human mucosa in subjects treated with sulindac for 1 month, coupled with a mouse genetic model approach, to identify the cyclin dependent kinase inhibitor p21(<span class=""gene"" id=""12468628-5-292-296"">WAF1</span>/<span class=""gene"" id=""12468628-5-297-301"">Cip1</span>) as an important suppressor of Apc-initiated <span class=""disease"" id=""12468628-5-347-363"">intestinal tumor</span> formation and a necessary component for tumor inhibition by sulindac.",CTD_human
2,0,Biomarker,C0024121,Lung Neoplasms,group,Lung tumors,1026,CDKN1A,Cip1,CTD_human,12466968,Lung tumors were the predominant tumor type in urethane-treated mice regardless of p21(Cip1) status.,0.208473464178654,"<span class=""disease"" id=""12466968-6-0-11"">Lung tumors</span> were the predominant tumor type in urethane-treated mice regardless of p21(<span class=""gene"" id=""12466968-6-87-91"">Cip1</span>) status.",CTD_human
1,0,Biomarker,C0024121,Lung Neoplasms,group,lung tumors,10266,RAMP2,RAMP2,CTD_human,17671114,"Immunohistochemistry showed that RAMP2 was down-regulated in a majority of lung tumors, and RAMP2 down-regulation was correlated with high tumor grade.",0.202732912464814,"Immunohistochemistry showed that <span class=""gene"" id=""17671114-11-33-38"">RAMP2</span> was down-regulated in a majority of <span class=""disease"" id=""17671114-11-75-86"">lung tumors</span>, and <span class=""gene"" id=""17671114-11-92-97"">RAMP2</span> down-regulation was correlated with high tumor grade.",CTD_human
1,0,Biomarker,C0017668,Focal glomerulosclerosis,disease,Focal segmental glomerulosclerosis,10269,ZMPSTE24,ZMPSTE24,CTD_human,17152860,Focal segmental glomerulosclerosis in patients with mandibuloacral dysplasia owing to ZMPSTE24 deficiency.,0.200274726784213,"<span class=""disease"" id=""17152860-0-0-34"">Focal segmental glomerulosclerosis</span> in patients with mandibuloacral dysplasia owing to <span class=""gene"" id=""17152860-0-86-94"">ZMPSTE24</span> deficiency.",CTD_human
